id,title,genres,overview,sentiment,director,cast,movieId
11917,Saw V,"['Horror', 'Thriller', 'Crime']","Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",-0.7311,David Hackl,"['Tobin Bell', 'Costas Mandylor', 'Scott Patterson']",63436
45138,Machine Gun McCain,"['Drama', 'Action', 'Thriller', 'Crime', 'Foreign']","After serving 12 years behind bars for armed robbery, tough guy Hank McCain finds himself the pawn of a ruthless mob runt's rebellion against a high level don. When McCain discovers that he's been betrayed and abandoned by his new employer, he retaliates with a high stakes Las Vegas casino heist that erupts into all-out war on the streets of Los Angeles, San Francisco and New York. Not blood, nor lust, nor wedding vows can come between McCain and his money...or his machine gun.",-0.9882352352142334,Giuliano Montaldo,"['John Cassavetes', 'Britt Ekland', 'Peter Falk']",91766
80271,LOL,"['Drama', 'Comedy', 'Romance']","In a world connected by YouTube, iTunes, and Facebook, Lola and her friends navigate the peer pressures of high school romance and friendship while dodging their sometimes overbearing and confused parents. When Lola's mom, Anne, ""accidentally"" reads her teenage daughter's racy journal, she realizes just how wide their communication gap has grown.",0.4939,Lisa Azuelos,"['Miley Cyrus', 'Demi Moore', 'Douglas Booth']",96975
4657,Jindabyne,"['Crime', 'Drama', 'Mystery', 'Thriller']","Stewart Kane, an Irishman living in the Australian town of Jindabyne, is on a fishing trip in isolated hill country with three other men when they discover the body of a murdered girl in the river. Rather than return to the town immediately, they continue fishing and report their gruesome find days later. The story of a murder and a marriage - a film about the things that haunt us.",-0.9337,Ray Lawrence,"['Laura Linney', 'Gabriel Byrne', 'Deborra-Lee Furness']",52005
24137,An Ideal Husband,"['Drama', 'Comedy', 'Romance']","Sir Robert Chiltern is a successful Government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously.",0.8555,Oliver Parker,"['Cate Blanchett', 'Minnie Driver', 'Rupert Everett']",2690
190847,The Last Days on Mars,"['Science Fiction', 'Thriller', 'Horror']","On the last day of the first manned mission to Mars, a crew member of Tantalus Base believes he has made an astounding discovery – fossilized evidence of bacterial life. Unwilling to let the relief crew claims all the glory, he disobeys orders to pack up and goes out on an unauthorized expedition to collect further samples. But a routine excavation turns to disaster when the porous ground collapses and he falls into a deep crevice and near certain death. His devastated colleagues attempt to recover his body. However, when another vanishes, they start to suspect that the life-form they have discovered is not without danger.",-0.9993306398391724,Ruairi Robinson,"['Liev Schreiber', 'Romola Garai', 'Elias Koteas']",106030
11056,Darkness,['Horror'],"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",-0.886,Jaume Balagueró,"['Anna Paquin', 'Lena Olin', 'Iain Glen']",27434
62,2001: A Space Odyssey,"['Science Fiction', 'Mystery', 'Adventure']","Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",0.847,Stanley Kubrick,"['Keir Dullea', 'Gary Lockwood', 'William Sylvester']",924
601,E.T. the Extra-Terrestrial,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']","After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",-0.4404,Steven Spielberg,"['Henry Thomas', 'Drew Barrymore', 'Robert MacNaughton']",1097
13067,In the Land of Women,"['Romance', 'Comedy', 'Drama']","After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",-0.6808,Jon Kasdan,"['Meg Ryan', 'Kristen Stewart', 'Adam Brody']",52668
88641,There Goes My Baby,"['Drama', 'Comedy']",A group of high school seniors meets in the summer of 1965 and all struggle with the choices they have to make.,-0.3182,Floyd Mutrux,"['Dermot Mulroney', 'Ricky Schroder', 'Kelli Williams']",6847
14877,September Dawn,"['Drama', 'Action', 'History', 'Western', 'Romance']","A story set against the Mountain Meadows Massacre, the film is based upon the tragedy which occurred in Utah in 1857. A group of settlers, traveling on wagons, was murdered by the native Mormons. All together, about 140 souls of men, women and children, were taken.",-0.8689,Christopher Cain,"['Jon Voight', 'Tamara Hope', 'Trent Ford']",54783
96399,For Greater Glory - The True Story of Cristiada,"['History', 'Drama']","A chronicle of the Cristeros War (1926-1929), which was touched off by a rebellion against the Mexican government's attempt to secularize the country.",-0.6597,Dean Wright,"['Eva Longoria', 'Andy García', 'Oscar Isaac']",95296
489,Good Will Hunting,['Drama'],"Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he solves a difficult graduate-level math problem, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he will get treatment from therapist Sean Maguire.",-0.6808,Gus Van Sant,"['Robin Williams', 'Matt Damon', 'Ben Affleck']",1704
214,Saw III,"['Horror', 'Thriller', 'Crime']","Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",-0.9081,Darren Lynn Bousman,"['Tobin Bell', 'Shawnee Smith', 'Angus Macfadyen']",48877
10890,Stripes,"['Action', 'Comedy']","John Winger, an indolent sad sack in his 30s, impulsively joins the U.S. Army after losing his job, his girlfriend and his apartment.",-0.6908,Ivan Reitman,"['Bill Murray', 'Harold Ramis', 'Warren Oates']",1663
1588,Bring It On,['Comedy'],"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",0.8251,Peyton Reed,"['Kirsten Dunst', 'Jesse Bradford', 'Eliza Dushku']",3882
10314,She's All That,"['Comedy', 'Romance']","High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",0.9684,Robert Iscove,"['Freddie Prinze Jr.', 'Rachael Leigh Cook', 'Matthew Lillard']",2485
663,Saw IV,"['Horror', 'Thriller', 'Crime']","Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",-0.5499373078346252,Darren Lynn Bousman,"['Tobin Bell', 'Scott Patterson', 'Costas Mandylor']",55577
11804,White Noise,"['Drama', 'Horror', 'Thriller']","An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",-0.3182,Geoffrey Sax,"['Michael Keaton', 'Chandra West', 'Deborah Kara Unger']",30894
16781,Madea's Family Reunion,"['Drama', 'Comedy', 'Romance']","Based upon Tyler Perry's acclaimed stage production, Madea's Family Reunion continues the adventures of Southern matriarch Madea. She has just been court ordered to be in charge of Nikki, a rebellious runaway, her nieces, Lisa and Vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion.",-0.6808,Tyler Perry,"['Tyler Perry', 'Blair Underwood', 'Lynn Whitfield']",43923
11873,The Color of Money,['Drama'],"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",-0.7391,Martin Scorsese,"['Paul Newman', 'Tom Cruise', 'Mary Elizabeth Mastrantonio']",2474
9289,The Longest Day,"['Action', 'Drama', 'History', 'War']","The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",0.6369,Bernhard Wicki,"['Eddie Albert', 'Paul Anka', 'Arletty']",3062
10414,The Mighty Ducks,"['Comedy', 'Family']","After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players.",-0.6721,Stephen Herek,"['Emilio Estevez', 'Joss Ackland', 'Lane Smith']",2082
1970,The Grudge,"['Horror', 'Mystery', 'Thriller']","American nurse, Karen Davis moves to Tokyo and encounters a vengeful supernatural spirit known as The Grudge that often possesses its victims. When a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - Karen must find away to break the spell before she becomes the spirit's next victim.",-0.8834,Takashi Shimizu,"['Sarah Michelle Gellar', 'Jason Behr', 'Clea DuVall']",8947
